jaar;patientgroep;Provincie;geslacht;leeftijdsklasse;prevalentie_abs;prevalentie_rel;prevalentie_rel_std;incidentie_abs;incidentie_rel;incidentie_rel_std;Aantal_patienten_kosten;Zorgkosten_totaal;Zorgkosten_eerstelijns;Zorgkosten_medicatie;Zorgkosten_ziekenvervoer;Zorgkosten_GGZ;Zorgkosten_overig;Zorgkosten_DBC_RRT;Zorgkosten_DBC_overig;Zorgkosten_DBC_totaal;Noemer_overige_themas;Aantal_specialist;Pct_specialist;Aantal_cardioloog;Pct_cardioloog;Aantal_internist;Pct_internist;Aantal_dermatoloog;Pct_dermatoloog;Aantal_chirurg;Pct_chrirug;Aantal_fysiotherapeut;Pct_fysiotherapeut;Aantal_dietist;pct_dietist;Aantal_intensive_care;Pct_intensive_care;Aantal_dialyse_intensive_care;Pct_dialyse_intensive_care;Aantal_antihypertensiva_RAAS;Pct_antihypertensiva_RAAS;Aantal_antihyp_ACE_remmers;Pct_antihyp_ACE_remmers;Aantal_diabetesmed_insuline;Pct_diabetesmed_insuline;Aantal_diabetesmed_overig;Pct_diabetesmed_overig;Aantal_lipid_statine;Pct_lipid_statine;Aantal_lipid_overig;Pct_lipid_overig;Aantal_antidepressiva;Pct_antidepressiva;Aantal_slaapmedicatie;Pct_slaapmedicatie;Aantal_antistolling;Pct_antistolling;Aantal_overlijden;pct_overlijden;Aantal_procedure_vaatlijden;Pct_procedure_vaatlijden;Aantal_SEH;pct_seh;Aantal_polikliniek;Pct_polikliniek;Aantal_opname;pct_opname;biopt;pct_biopt;Aantal_maligniteit;pct_maligniteit;Aantal_macrovasculair;pct_macrovasculair;Aantal_coronair;pct_coronair;Aantal_perif_art_vaatl;Pct_perif_art_vaatl;Aantal_CVA_TIA;Pct_CVA_TIA;Aantal_hypertensie;pct_hypertensie
2012;Niertransplantatie;Gelderland;M+V;65 jaar en ouder;175;496;492;;;;;;;;;;;;;;175;169;96.57%;71;42.01%;61;36.09%;84;49.70%;47;27.81%;14;8.00%;;;;;;;112;64.00%;69;39.43%;30;17.14%;45;25.71%;134;76.57%;25;14.29%;15;8.57%;;;99;56.57%;15;8.57%;;;;;;;;;;;50;28.57%;37;21.14%;17;9.71%;18;10.29%;;;164;93.71%
2012;Niertransplantatie;Gelderland;V;Alle (20+);320;410;405;;;;;;;;;;;;;;320;280;87.50%;72;25.71%;101;36.07%;93;33.21%;67;23.93%;26;8.13%;;;10;3.13%;;;166;51.88%;105;32.81%;44;13.75%;57;17.81%;210;65.63%;48;15.00%;31;9.69%;;;;;;;;;;;;;;;;;49;15.31%;29;9.06%;12;3.75%;16;5.00%;;;276;86.25%
2012;Niertransplantatie;Gelderland;V;20-44 jaar;84;280;279;;;;;;;;;;;;;;84;72;85.71%;;;;;;;;;;;;;;;;;38;45.24%;24;28.57%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64;76.19%
2012;Niertransplantatie;Gelderland;V;45-64 jaar;167;585;584;;;;;;;;;;;;;;167;143;85.63%;;;;;;;;;14;8.38%;;;;;;;85;50.90%;57;34.13%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;145;86.83%
2012;Niertransplantatie;Gelderland;V;65 jaar en ouder;69;352;349;;;;;;;;;;;;;;69;65;94.20%;26;40.00%;20;30.77%;27;41.54%;21;32.31%;;;;;;;;;43;62.32%;24;34.78%;11;15.94%;20;28.99%;52;75.36%;15;21.74%;;;;;;;;;;;;;;;;;;;17;24.64%;12;17.39%;;;;;;;67;97.10%
2012;Niertransplantatie;Gelderland;M;Alle (20+);499;674;664;;;;;;;;;;;;;;499;421;84.37%;128;30.40%;161;38.24%;198;47.03%;102;24.23%;25;5.01%;;;17;3.41%;;;307;61.52%;228;45.69%;67;13.43%;90;18.04%;332;66.53%;53;10.62%;30;6.01%;;;;;;;;;;;;;;;;;88;17.64%;69;13.83%;42;8.42%;26;5.21%;;;454;90.98%
2012;Niertransplantatie;Gelderland;M;20-44 jaar;120;402;401;;;;;;;;;;;;;;120;79;65.83%;;;;;;;;;;;;;;;;;66;55.00%;53;44.17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;105;87.50%
2012;Niertransplantatie;Gelderland;M;45-64 jaar;273;957;956;;;;;;;;;;;;;;273;238;87.18%;;;;;;;;;13;4.76%;;;;;;;172;63.00%;130;47.62%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;252;92.31%
2012;Niertransplantatie;Gelderland;M;65 jaar en ouder;106;676;668;;;;;;;;;;;;;;106;104;98.11%;45;43.27%;41;39.42%;57;54.81%;26;25.00%;;;;;;;;;69;65.09%;45;42.45%;19;17.92%;25;23.58%;82;77.36%;10;9.43%;;;;;;;;;;;;;;;;;;;33;31.13%;25;23.58%;;;;;;;97;91.51%
2012;Niertransplantatie;Utrecht;M+V;Alle (20+);523;549;567;;;;;;;;;;;;;;523;431;82.41%;116;26.91%;122;28.31%;137;31.79%;92;21.35%;29;5.54%;;;13;2.49%;;;303;57.93%;207;39.58%;81;15.49%;83;15.87%;358;68.45%;18;3.44%;;;;;;;18;3.44%;;;;;;;;;;;65;12.43%;48;9.18%;33;6.31%;15;2.87%;;;475;90.82%
2012;Niertransplantatie;Utrecht;M+V;20-44 jaar;147;345;349;;;;;;;;;;;;;;147;108;73.47%;18;16.67%;24;22.22%;19;17.59%;17;15.74%;;;;;;;;;87;59.18%;69;46.94%;17;11.56%;13;8.84%;81;55.10%;;;12;8.16%;;;19;12.93%;;;;;;;;;;;;;;;;;;;;;;;126;85.71%
2012;Niertransplantatie;Utrecht;M+V;45-64 jaar;232;693;697;;;;;;;;;;;;;;232;194;83.62%;52;26.80%;58;29.90%;62;31.96%;42;21.65%;;;;;;;;;137;59.05%;94;40.52%;37;15.95%;38;16.38%;164;70.69%;14;6.03%;15;6.47%;10;4.31%;75;32.33%;;;;;;;;;;;;;;;;;;;;;;;213;91.81%
2012;Niertransplantatie;Utrecht;M+V;65 jaar en ouder;144;752;755;;;;;;;;;;;;;;144;129;89.58%;46;35.66%;40;31.01%;56;43.41%;33;25.58%;16;11.11%;;;;;;;79;54.86%;44;30.56%;27;18.75%;32;22.22%;113;78.47%;;;;;;;;;;;;;;;;;;;;;35;24.31%;23;15.97%;16;11.11%;;;;;136;94.44%
2012;Niertransplantatie;Utrecht;V;Alle (20+);206;417;431;;;;;;;;;;;;;;206;178;86.41%;44;24.72%;51;28.65%;54;30.34%;30;16.85%;14;6.80%;;;;;;;106;51.46%;66;32.04%;30;14.56%;35;16.99%;136;66.02%;;;;;;;;;;;;;;;;;;;;;27;13.11%;16;7.77%;13;6.31%;;;;;180;87.38%
2012;Niertransplantatie;Utrecht;V;20-44 jaar;59;271;275;;;;;;;;;;;;;;59;49;83.05%;;;;;;;;;;;;;;;;;32;54.24%;22;37.29%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48;81.36%
2012;Niertransplantatie;Utrecht;V;45-64 jaar;90;535;540;;;;;;;;;;;;;;90;79;87.78%;;;;;;;;;;;;;;;;;48;53.33%;32;35.56%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;90.00%
2012;Niertransplantatie;Utrecht;V;65 jaar en ouder;57;530;528;;;;;;;;;;;;;;57;50;87.72%;15;30.00%;16;32.00%;21;42.00%;10;20.00%;;;;;;;;;26;45.61%;12;21.05%;;;;;;;;;;;;;;;;;;;;;;;;;;;15;26.32%;;;;;;;;;51;89.47%
2012;Niertransplantatie;Utrecht;M;Alle (20+);317;690;710;;;;;;;;;;;;;;317;253;79.81%;72;28.46%;71;28.06%;83;32.81%;62;24.51%;15;4.73%;;;;;;;197;62.15%;141;44.48%;51;16.09%;48;15.14%;222;70.03%;;;;;;;;;;;;;;;;;;;;;38;11.99%;32;10.09%;20;6.31%;;;;;295;93.06%
2012;Niertransplantatie;Utrecht;M;20-44 jaar;88;422;423;;;;;;;;;;;;;;88;59;67.05%;;;;;;;;;;;;;;;;;55;62.50%;47;53.41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78;88.64%
2012;Niertransplantatie;Utrecht;M;45-64 jaar;142;853;854;;;;;;;;;;;;;;142;115;80.99%;;;;;;;;;;;;;;;;;89;62.68%;62;43.66%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;132;92.96%
2012;Niertransplantatie;Utrecht;M;65 jaar en ouder;87;1036;1035;;;;;;;;;;;;;;87;79;90.80%;31;39.24%;24;30.38%;35;44.30%;23;29.11%;;;;;;;;;53;60.92%;32;36.78%;;;;;;;;;;;;;;;;;;;;;;;;;;;20;22.99%;;;;;;;;;85;97.70%
2012;Niertransplantatie;Noord-Holland;M+V;Alle (20+);1118;539;548;;;;;;;;;;;;;;1118;974;87.12%;295;30.29%;472;48.46%;368;37.78%;326;33.47%;74;6.62%;;;45;4.03%;;;601;53.76%;385;34.44%;183;16.37%;213;19.05%;681;60.91%;66;5.90%;96;8.59%;45;4.03%;430;38.46%;37;3.31%;;;;;;;;;;;149;13.33%;135;12.08%;87;7.78%;42;3.76%;16;1.43%;1013;90.61%
2012;Niertransplantatie;Noord-Holland;M+V;20-44 jaar;261;292;291;;;;;;;;;;;;;;261;193;73.95%;31;16.06%;92;47.67%;64;33.16%;53;27.46%;12;4.60%;;;;;;;117;44.83%;72;27.59%;14;5.36%;16;6.13%;114;43.68%;14;5.36%;14;5.36%;;;;;;;;;;;;;;;;;;;12;4.60%;;;;;;;225;86.21%
2012;Niertransplantatie;Noord-Holland;M+V;45-64 jaar;577;778;781;;;;;;;;;;;;;;577;516;89.43%;164;31.78%;241;46.71%;178;34.50%;167;32.36%;37;6.41%;;;;;;;329;57.02%;223;38.65%;100;17.33%;115;19.93%;375;64.99%;38;6.59%;54;9.36%;;;;;;;;;;;;;;;;;;;67;11.61%;;;;;;;528;91.51%
2012;Niertransplantatie;Noord-Holland;M+V;65 jaar en ouder;280;638;637;;;;;;;;;;;;;;280;265;94.64%;100;37.74%;139;52.45%;126;47.55%;106;40.00%;25;8.93%;;;18;6.43%;;;155;55.36%;90;32.14%;69;24.64%;82;29.29%;192;68.57%;14;5.00%;28;10.00%;10;3.57%;165;58.93%;23;8.21%;;;;;;;;;;;63;22.50%;56;20.00%;34;12.14%;23;8.21%;;;260;92.86%
2012;Niertransplantatie;Noord-Holland;V;Alle (20+);462;432;440;;;;;;;;;;;;;;462;416;90.04%;117;28.13%;206;49.52%;156;37.50%;132;31.73%;32;6.93%;;;21;4.55%;;;213;46.10%;119;25.76%;76;16.45%;96;20.78%;264;57.14%;20;4.33%;55;11.90%;23;4.98%;155;33.55%;17;3.68%;;;;;;;;;;;64;13.85%;47;10.17%;32;6.93%;12;2.60%;;;399;86.36%
2012;Niertransplantatie;Noord-Holland;V;20-44 jaar;104;229;227;;;;;;;;;;;;;;104;84;80.77%;17;20.24%;37;44.05%;25;29.76%;22;26.19%;;;;;;;;;32;30.77%;18;17.31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83;79.81%
2012;Niertransplantatie;Noord-Holland;V;45-64 jaar;252;681;683;;;;;;;;;;;;;;252;232;92.06%;68;29.31%;113;48.71%;89;38.36%;72;31.03%;;;;;;;;;123;48.81%;73;28.97%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;221;87.70%
2012;Niertransplantatie;Noord-Holland;V;65 jaar en ouder;106;435;432;;;;;;;;;;;;;;106;100;94.34%;32;32.00%;56;56.00%;42;42.00%;38;38.00%;10;9.43%;;;;;;;58;54.72%;28;26.42%;22;20.75%;32;30.19%;65;61.32%;;;;;;;;;10;9.43%;;;;;;;;;;;20;18.87%;21;19.81%;14;13.21%;;;;;95;89.62%
2012;Niertransplantatie;Noord-Holland;M;Alle (20+);656;651;661;;;;;;;;;;;;;;656;558;85.06%;178;31.90%;266;47.67%;212;37.99%;194;34.77%;42;6.40%;;;24;3.66%;;;388;59.15%;266;40.55%;107;16.31%;117;17.84%;417;63.57%;46;7.01%;41;6.25%;22;3.35%;275;41.92%;20;3.05%;;;;;;;;;;;85;12.96%;88;13.41%;55;8.38%;30;4.57%;;;614;93.60%
2012;Niertransplantatie;Noord-Holland;M;20-44 jaar;157;356;355;;;;;;;;;;;;;;157;109;69.43%;14;12.84%;55;50.46%;39;35.78%;31;28.44%;;;;;;;;;85;54.14%;54;34.39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;142;90.45%
2012;Niertransplantatie;Noord-Holland;M;45-64 jaar;325;875;879;;;;;;;;;;;;;;325;284;87.38%;96;33.80%;128;45.07%;89;31.34%;95;33.45%;;;;;13;4.00%;;;206;63.38%;150;46.15%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;307;94.46%
2012;Niertransplantatie;Noord-Holland;M;65 jaar en ouder;174;891;889;;;;;;;;;;;;;;174;165;94.83%;68;41.21%;83;50.30%;84;50.91%;68;41.21%;15;8.62%;;;;;;;97;55.75%;62;35.63%;47;27.01%;50;28.74%;127;72.99%;;;;;;;;;13;7.47%;;;;;;;;;;;43;24.71%;35;20.11%;20;11.49%;;;;;165;94.83%
2012;Niertransplantatie;Zuid-Holland;M+V;Alle (20+);1599;593;607;;;;;;;;;;;;;;1599;1359;84.99%;434;31.94%;650;47.83%;453;33.33%;434;31.94%;100;6.25%;;;86;5.38%;;;905;56.60%;603;37.71%;276;17.26%;337;21.08%;1016;63.54%;65;4.07%;105;6.57%;54;3.38%;601;37.59%;39;2.44%;;;;;;;;;;;214;13.38%;203;12.70%;108;6.75%;87;5.44%;28;1.75%;1448;90.56%
2012;Niertransplantatie;Zuid-Holland;M+V;20-44 jaar;363;314;317;;;;;;;;;;;;;;363;274;75.48%;53;19.34%;135;49.27%;82;29.93%;75;27.37%;21;5.79%;;;12;3.31%;;;171;47.11%;121;33.33%;25;6.89%;29;7.99%;161;44.35%;;;;;;;;;;;;;;;;;;;;;14;3.86%;11;3.03%;;;;;;;305;84.02%
2012;Niertransplantatie;Zuid-Holland;M+V;45-64 jaar;800;835;838;;;;;;;;;;;;;;800;677;84.63%;210;31.02%;332;49.04%;218;32.20%;212;31.31%;43;5.38%;;;36;4.50%;;;480;60.00%;321;40.13%;149;18.63%;182;22.75%;533;66.63%;;;;;;;;;;;;;;;;;;;;;94;11.75%;110;13.75%;;;;;;;732;91.50%
2012;Niertransplantatie;Zuid-Holland;M+V;65 jaar en ouder;436;750;762;;;;;;;;;;;;;;436;408;93.58%;171;41.91%;183;44.85%;153;37.50%;147;36.03%;36;8.26%;;;38;8.72%;;;254;58.26%;161;36.93%;102;23.39%;126;28.90%;322;73.85%;22;5.05%;25;5.73%;18;4.13%;265;60.78%;29;6.65%;;;;;;;;;;;106;24.31%;82;18.81%;43;9.86%;42;9.63%;;;411;94.27%
2012;Niertransplantatie;Zuid-Holland;V;Alle (20+);613;442;451;;;;;;;;;;;;;;613;536;87.44%;154;28.73%;296;55.22%;165;30.78%;173;32.28%;43;7.01%;;;26;4.24%;;;304;49.59%;179;29.20%;102;16.64%;139;22.68%;372;60.69%;29;4.73%;55;8.97%;29;4.73%;206;33.61%;14;2.28%;;;;;;;;;;;85;13.87%;64;10.44%;34;5.55%;26;4.24%;;;524;85.48%
2012;Niertransplantatie;Zuid-Holland;V;20-44 jaar;142;245;247;;;;;;;;;;;;;;142;121;85.21%;22;18.18%;63;52.07%;38;31.40%;31;25.62%;11;7.75%;;;;;;;57;40.14%;40;28.17%;13;9.15%;11;7.75%;56;39.44%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;107;75.35%
2012;Niertransplantatie;Zuid-Holland;V;45-64 jaar;313;651;652;;;;;;;;;;;;;;313;269;85.94%;80;29.74%;153;56.88%;85;31.60%;84;31.23%;17;5.43%;;;;;;;167;53.35%;95;30.35%;57;18.21%;83;26.52%;207;66.13%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;274;87.54%
2012;Niertransplantatie;Zuid-Holland;V;65 jaar en ouder;158;487;494;;;;;;;;;;;;;;158;146;92.41%;52;35.62%;80;54.79%;42;28.77%;58;39.73%;15;9.49%;;;13;8.23%;;;80;50.63%;44;27.85%;32;20.25%;45;28.48%;109;68.99%;12;7.59%;11;6.96%;;;73;46.20%;;;;;;;;;;;;;32;20.25%;17;10.76%;;;;;;;143;90.51%
2012;Niertransplantatie;Zuid-Holland;M;Alle (20+);986;752;770;;;;;;;;;;;;;;986;823;83.47%;280;34.02%;354;43.01%;288;34.99%;261;31.71%;57;5.78%;;;60;6.09%;;;601;60.95%;424;43.00%;174;17.65%;198;20.08%;644;65.31%;36;3.65%;50;5.07%;25;2.54%;395;40.06%;25;2.54%;;;;;;;;;;;129;13.08%;139;14.10%;74;7.51%;61;6.19%;;;924;93.71%
2012;Niertransplantatie;Zuid-Holland;M;20-44 jaar;221;383;387;;;;;;;;;;;;;;221;153;69.23%;31;20.26%;72;47.06%;44;28.76%;44;28.76%;10;4.52%;;;;;;;114;51.58%;81;36.65%;12;5.43%;18;8.14%;105;47.51%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;198;89.59%
2012;Niertransplantatie;Zuid-Holland;M;45-64 jaar;487;1021;1023;;;;;;;;;;;;;;487;408;83.78%;130;31.86%;179;43.87%;133;32.60%;128;31.37%;26;5.34%;;;;;;;313;64.27%;226;46.41%;92;18.89%;99;20.33%;326;66.94%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;458;94.05%
2012;Niertransplantatie;Zuid-Holland;M;65 jaar en ouder;278;1083;1091;;;;;;;;;;;;;;278;262;94.24%;119;45.42%;103;39.31%;111;42.37%;89;33.97%;21;7.55%;;;25;8.99%;;;174;62.59%;117;42.09%;70;25.18%;81;29.14%;213;76.62%;10;3.60%;14;5.04%;;;192;69.06%;;;;;;;;;;;;;74;26.62%;65;23.38%;;;;;;;268;96.40%
2012;Niertransplantatie;Zeeland;M+V;Alle (20+);135;470;452;;;;;;;;;;;;;;135;115;85.19%;34;29.57%;51;44.35%;32;27.83%;28;24.35%;;;;;;;;;53;39.26%;34;25.19%;25;18.52%;21;15.56%;83;61.48%;;;12;8.89%;;;48;35.56%;;;;;;;;;;;;;15;11.11%;15;11.11%;;;;;;;115;85.19%
2012;Niertransplantatie;Zeeland;M+V;20-44 jaar;28;275;268;;;;;;;;;;;;;;28;19;67.86%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;85.71%
2012;Niertransplantatie;Zeeland;M+V;45-64 jaar;66;618;610;;;;;;;;;;;;;;66;57;86.36%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;80.30%
2012;Niertransplantatie;Zeeland;M+V;65 jaar en ouder;41;524;531;;;;;;;;;;;;;;41;39;95.12%;11;28.21%;17;43.59%;;;10;25.64%;;;;;;;;;21;51.22%;14;34.15%;;;10;24.39%;26;63.41%;;;;;;;23;56.10%;;;;;;;;;;;;;;;;;;;;;;;38;92.68%
2012;Niertransplantatie;Zeeland;V;Alle (20+);56;380;360;;;;;;;;;;;;;;56;50;89.29%;14;28.00%;26;52.00%;16;32.00%;;;;;;;;;;;18;32.14%;10;17.86%;10;17.86%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;76.79%
2012;Niertransplantatie;Zeeland;V;20-44 jaar;12;237;231;;;;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;Niertransplantatie;Zeeland;V;45-64 jaar;23;427;411;;;;;;;;;;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;Niertransplantatie;Zeeland;V;65 jaar en ouder;21;490;499;;;;;;;;;;;;;;21;20;95.24%;;;;;;;;;;;;;;;;;11;52.38%;;;;;;;11;52.38%;;;;;;;14;66.67%;;;;;;;;;;;;;;;;;;;;;;;19;90.48%
2012;Niertransplantatie;Zeeland;M;Alle (20+);79;566;548;;;;;;;;;;;;;;79;65;82.28%;20;30.77%;25;38.46%;16;24.62%;;;;;;;;;;;35;44.30%;24;30.38%;15;18.99%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;91.14%
2012;Niertransplantatie;Zeeland;M;20-44 jaar;16;312;305;;;;;;;;;;;;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;Niertransplantatie;Zeeland;M;45-64 jaar;43;814;809;;;;;;;;;;;;;;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;Niertransplantatie;Zeeland;M;65 jaar en ouder;20;564;572;;;;;;;;;;;;;;20;19;95.00%;;;;;;;;;;;;;;;;;10;50.00%;;;;;;;15;75.00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;95.00%
2012;Niertransplantatie;Noord-Brabant;M+V;Alle (20+);896;471;464;;;;;;;;;;;;;;896;790;88.17%;220;27.85%;374;47.34%;360;45.57%;229;28.99%;78;8.71%;;;36;4.02%;;;513;57.25%;358;39.96%;121;13.50%;154;17.19%;611;68.19%;94;10.49%;64;7.14%;;;;;36;4.02%;;;;;;;;;;;171;19.08%;117;13.06%;68;7.59%;46;5.13%;14;1.56%;806;89.96%
2012;Niertransplantatie;Noord-Brabant;M+V;20-44 jaar;234;309;309;;;;;;;;;;;;;;234;186;79.49%;34;18.28%;93;50.00%;68;36.56%;44;23.66%;12;5.13%;;;;;;;124;52.99%;93;39.74%;16;6.84%;13;5.56%;115;49.15%;13;5.56%;14;5.98%;11;4.70%;44;18.80%;;;;;;;;;;;;;19;8.12%;;;;;;;;;195;83.33%
2012;Niertransplantatie;Noord-Brabant;M+V;45-64 jaar;452;637;635;;;;;;;;;;;;;;452;405;89.60%;115;28.40%;194;47.90%;187;46.17%;115;28.40%;38;8.41%;;;;;;;263;58.19%;185;40.93%;63;13.94%;79;17.48%;332;73.45%;62;13.72%;31;6.86%;15;3.32%;179;39.60%;;;;;;;;;;;;;85;18.81%;;;;;;;;;411;90.93%
2012;Niertransplantatie;Noord-Brabant;M+V;65 jaar en ouder;210;481;472;;;;;;;;;;;;;;210;199;94.76%;71;35.68%;87;43.72%;105;52.76%;70;35.18%;28;13.33%;;;15;7.14%;;;126;60.00%;80;38.10%;42;20.00%;62;29.52%;164;78.10%;19;9.05%;19;9.05%;;;;;22;10.48%;;;;;;;;;;;67;31.90%;44;20.95%;20;9.52%;22;10.48%;;;200;95.24%
2012;Niertransplantatie;Noord-Brabant;V;Alle (20+);362;375;371;;;;;;;;;;;;;;362;334;92.27%;79;23.65%;165;49.40%;153;45.81%;100;29.94%;36;9.94%;;;15;4.14%;;;188;51.93%;119;32.87%;50;13.81%;61;16.85%;231;63.81%;44;12.15%;34;9.39%;11;3.04%;126;34.81%;12;3.31%;;;;;;;;;;;70;19.34%;34;9.39%;18;4.97%;14;3.87%;;;317;87.57%
2012;Niertransplantatie;Noord-Brabant;V;20-44 jaar;101;270;269;;;;;;;;;;;;;;101;86;85.15%;19;22.09%;46;53.49%;28;32.56%;22;25.58%;;;;;;;;;45;44.55%;29;28.71%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;75.25%
2012;Niertransplantatie;Noord-Brabant;V;45-64 jaar;166;472;471;;;;;;;;;;;;;;166;156;93.98%;33;21.15%;76;48.72%;79;50.64%;45;28.85%;;;;;;;;;93;56.02%;62;37.35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;151;90.96%
2012;Niertransplantatie;Noord-Brabant;V;65 jaar en ouder;95;398;390;;;;;;;;;;;;;;95;92;96.84%;27;29.35%;43;46.74%;46;50.00%;33;35.87%;14;14.74%;;;;;;;50;52.63%;28;29.47%;16;16.84%;24;25.26%;72;75.79%;;;;;;;;;;;;;;;;;;;;;30;31.58%;13;13.68%;;;;;;;90;94.74%
2012;Niertransplantatie;Noord-Brabant;M;Alle (20+);534;569;563;;;;;;;;;;;;;;534;456;85.39%;141;30.92%;209;45.83%;207;45.39%;129;28.29%;42;7.87%;;;21;3.93%;;;325;60.86%;239;44.76%;71;13.30%;93;17.42%;380;71.16%;50;9.36%;30;5.62%;23;4.31%;230;43.07%;24;4.49%;;;;;;;;;;;101;18.91%;83;15.54%;50;9.36%;32;5.99%;;;489;91.57%
2012;Niertransplantatie;Noord-Brabant;M;20-44 jaar;133;348;348;;;;;;;;;;;;;;133;100;75.19%;15;15.00%;47;47.00%;40;40.00%;22;22.00%;;;;;;;;;79;59.40%;64;48.12%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;119;89.47%
2012;Niertransplantatie;Noord-Brabant;M;45-64 jaar;286;799;798;;;;;;;;;;;;;;286;249;87.06%;82;32.93%;118;47.39%;108;43.37%;70;28.11%;;;;;10;3.50%;;;170;59.44%;123;43.01%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;260;90.91%
2012;Niertransplantatie;Noord-Brabant;M;65 jaar en ouder;115;580;573;;;;;;;;;;;;;;115;107;93.04%;44;41.12%;44;41.12%;59;55.14%;37;34.58%;14;12.17%;;;;;;;76;66.09%;52;45.22%;26;22.61%;38;33.04%;92;80.00%;;;;;;;;;;;;;;;;;;;;;37;32.17%;31;26.96%;;;;;;;110;95.65%
2012;Niertransplantatie;Limburg;M+V;Alle (20+);520;602;573;;;;;;;;;;;;;;520;489;94.04%;135;27.61%;202;41.31%;357;73.01%;104;21.27%;50;9.62%;;;12;2.31%;;;337;64.81%;242;46.54%;72;13.85%;70;13.46%;388;74.62%;30;5.77%;32;6.15%;16;3.08%;211;40.58%;12;2.31%;;;;;;;;;;;173;33.27%;71;13.65%;39;7.50%;26;5.00%;11;2.12%;465;89.42%
2012;Niertransplantatie;Limburg;M+V;20-44 jaar;101;332;331;;;;;;;;;;;;;;101;87;86.14%;;;;;;;;;;;;;;;;;58;57.43%;50;49.50%;;;;;;;;;;;;;;;;;;;;;;;;;;;16;15.84%;;;;;;;;;79;78.22%
2012;Niertransplantatie;Limburg;M+V;45-64 jaar;252;746;741;;;;;;;;;;;;;;252;238;94.44%;;;;;;;;;;;;;;;;;167;66.27%;118;46.83%;;;;;;;;;;;;;;;;;;;;;;;;;;;81;32.14%;;;;;;;;;230;91.27%
2012;Niertransplantatie;Limburg;M+V;65 jaar en ouder;167;751;742;;;;;;;;;;;;;;167;164;98.20%;69;42.07%;66;40.24%;129;78.66%;39;23.78%;22;13.17%;;;;;;;112;67.07%;74;44.31%;26;15.57%;31;18.56%;129;77.25%;12;7.19%;11;6.59%;;;103;61.68%;10;5.99%;;;;;;;;;;;76;45.51%;33;19.76%;20;11.98%;12;7.19%;;;156;93.41%
2012;Niertransplantatie;Limburg;V;Alle (20+);200;453;430;;;;;;;;;;;;;;200;192;96.00%;47;24.48%;83;43.23%;135;70.31%;42;21.88%;28;14.00%;;;;;;;117;58.50%;80;40.00%;30;15.00%;29;14.50%;149;74.50%;;;;;;;;;;;;;;;;;;;;;70;35.00%;20;10.00%;13;6.50%;;;;;171;85.50%
2012;Niertransplantatie;Limburg;V;20-44 jaar;31;205;203;;;;;;;;;;;;;;31;28;90.32%;;;;;;;;;;;;;;;;;13;41.94%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;61.29%
2012;Niertransplantatie;Limburg;V;45-64 jaar;113;673;670;;;;;;;;;;;;;;113;108;95.58%;;;;;;;;;;;;;;;;;72;63.72%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;8.85%;;;;;;;101;89.38%
